Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
SIA/JH/MIN/34856/2019,,Jharkhand,Deoghar,Karon,Date of Submission for TOR: ,Date of Submission for EC: 16 Apr 2019 ,Non-Coal Mining,JHARKHAND STATE MINERAL DEVELOPMENT CORPORATION,Delisted
SIA/JH/MIN/223043/2021,,Jharkhand,Pakaur,Pakuria,Date of Submission for TOR: ,Date of Submission for EC: 03 Aug 2021 ,Non-Coal Mining,CRYSTAL CONSULTANTS,Delisted
SIA/JH/MIN/208097/2021,EC/SEIAA/2021-22/2340/2021,Jharkhand,Dumka,Shikaripara,Date of Submission for EC: 17 Jun 2021 ,Date of Ec Granted : 15 Jul 2021,Non-Coal Mining,SALBONAPAHAR STONE MINE OF M/S SHRI PARASNATH INDUSTRIES,EC Granted
SIA/JH/MIN/209884/2021,,Jharkhand,Lohardaga,Bhandra,Date of Submission for TOR: ,Date of Submission for EC: 25 Apr 2021 ,Non-Coal Mining,CRYSTAL CONSULTANTS,Delisted
SIA/JH/MIN/209990/2021,EC/SEIAA/2021-22/2348/2021,Jharkhand,Dumka,Gopikandar,Date of Submission for EC: 17 Jun 2021 ,Date of Ec Granted : 15 Jul 2021,Non-Coal Mining,RAMBANI STONE MINE OF M/S TRIDEV ENGICON PVT. LTD.,EC Granted
SIA/JH/MIN/38548/2019,EC/SEIAA/2018-19/2140/2018,Jharkhand,Giridih,Bagodar,Date of Submission for EC: 05 Jul 2019 ,Date of Ec Granted : 02 Aug 2019,Non-Coal Mining,MS BABA STONE,EC Granted
SIA/JH/MIS/107747/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2021 ,INFRA-2,DIAMONDCITY,Delisted
SIA/JH/MIN/61685/2017,EC/SEIAA/2016-17/1998/2017,Jharkhand,Sahibganj,Sahibganj,Date of Submission for TOR: ,Date of Submission for EC: 25 Jan 2017 ,Non-Coal Mining,M/S PAWANPUTRA STONE WORKS,Deferred by SEAC
SIA/JH/MIS/108334/2019,EC/SEIAA/2018-19/2171/2019,Jharkhand,Dhanbad,Tundi,Date of Submission for TOR: ,Date of Submission for EC: 09 Sep 2019 ,INFRA-2,M/S. NATIONAL PROJECTS CONSTRUCTION COMPANY LIMITED.,Rejection Letter Granted
SIA/JH/MIN/37878/2019,EC/SEIAA/2018-19/2133/2018,Jharkhand,Palamu,Chhatarpur,Date of Submission for EC: 02 Jul 2019 ,Date of Ec Granted : 09 Oct 2019,Non-Coal Mining,MUKESH NATHUNI,EC Granted
SIA/JH/MIN/194404/2021,EC/SEIAA/2020-21/2309/2021,Jharkhand,Ranchi,Kanke,Date of Submission for EC: 09 Feb 2021 ,Date of Ec Granted : 12 Apr 2021,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
SIA/JH/MIN/408681/2022,EC/SEIAA/2022-23/2692/2023,Jharkhand,,,Date of Submission for EC: 18 Jan 2023 ,Date of Ec Granted : 08 Feb 2023,Non-Coal Mining,CHHOTELAL MAHTO,EC Granted
SIA/JH/MIN/429994/2023,EC/SEIAA2023-24/2857/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,SHATRUGHAN MANDAL,Under examination of SEIAA after SEAC
SIA/JH/MIN/429525/2023,EC/SEIAA/2023-24/2823/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 19 Jun 2023,Non-Coal Mining,PANKAJ SINGH,EC Granted
SIA/JH/MIN/429266/2023,EC/SEIAA/2023-24/2833/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 14 Jun 2023,Non-Coal Mining,MOHAN JAIN,EC Granted
SIA/JH/MIN/194180/2021,EC/SEIAA/2021-22/2352/2021,Jharkhand,Giridih,Deori,Date of Submission for EC: 22 Jun 2021 ,Date of Ec Granted : 14 Jul 2021,Non-Coal Mining,MS CRYSTAL CONSULTANTS,EC Granted
SIA/JH/MIN/45145/2019,EC/SEIAA/2018-19/2260/2019,Jharkhand,Lohardaga,Lohardaga,Date of Submission for EC: 19 Oct 2019 ,Date of Ec Granted : 08 Nov 2019,Non-Coal Mining,KURSE BRICK,EC Granted
SIA/JH/MIN/247242/2021,EC/SEIAA/2021-22/2529/2021,Jharkhand,East Singhbhum,baridih,Date of Submission for EC: 23 Feb 2022 ,Date of Ec Granted : 22 Apr 2022,Non-Coal Mining,M/S MMB BRICKS (MARAKA-MMB),EC Granted
SIA/JH/NCP/75825/2018,EC/SEIAA/2018-19/2102/2018,Jharkhand,Seraikela Kharsawan,Adityapur,Date of Submission for EC: 23 Apr 2019 ,Date of Ec Granted : 02 Aug 2019,INFRA-1,ASHIANA HOUSING LIMITED,EC Granted
SIA/JH/MIN/78843/2018,,Jharkhand,Deoghar,Deoghar,Date of Submission for TOR: ,Date of Submission for EC: 14 Sep 2018 ,Non-Coal Mining,JHARKHAND STATE MINERAL DEVELOPMENT CORPORATION,WithdrawEC
SIA/JH/MIN/62596/2017,EC/SEIAA/2016-17/1991/2017,Jharkhand,Sahibganj,Borio,Date of Submission for EC: 08 Aug 2017 ,Date of Ec Granted : 07 Feb 2019,Non-Coal Mining,MS JAI SRIRAM PATHAR UDYOG,EC Granted
SIA/JH/MIN/192993/2021,EC/SEIAA/2020-21/2302/2021,Jharkhand,Pakaur,Pakaur,Date of Submission for EC: 18 Jan 2021 ,Date of Ec Granted : 27 Jan 2021,Non-Coal Mining,MALPAHARI STONE MINE OF M/S JIAL DAS & COMPANY,EC Granted
SIA/JH/MIS/290266/2022,EC/SEIAA/2022-23/2642/2022,Jharkhand,,,Date of Submission for EC: 20 Sep 2022 ,Date of Ec Granted : 11 Nov 2022,INFRA-2,M/S RUKMANI PROPERTY PROJECT PVT. LTD,EC Granted
SIA/JH/MIN/409239/2022,EC/SEIAA/2022-23/2691/2022,Jharkhand,,,Date of Submission for EC: 09 Jan 2023 ,Date of Ec Granted : 18 Jan 2023,Non-Coal Mining,SABITRI DEVI,EC Granted
SIA/JH/MIN/409271/2022,EC/SEIAA/2022-23/2689/2022,Jharkhand,,,Date of Submission for EC: 07 Dec 2022 ,Date of Ec Granted : 19 Jan 2023,Non-Coal Mining,ABHISHEK ANAND,EC Granted
SIA/JH/MIN/45110/2019,EC/SEIAA/2018-19/2251/2019,Jharkhand,Ranchi,Kanke,Date of Submission for EC: 19 Oct 2019 ,Date of Ec Granted : 08 Nov 2019,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
SIA/JH/MIN/49993/2016,,Jharkhand,Pakaur,Pakaur,Date of Submission for TOR: ,Date of Submission for EC: 19 Feb 2016 ,Non-Coal Mining,MADHUCON,Delisted
SIA/JH/MIN/433131/2023,EC/SEIAA2023-24/2863/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,SURAJ KUMAR,Under examination of SEIAA after SEAC
SIA/JH/MIN/403279/2022,EC/SEIAA/2022-23/2686/2022,Jharkhand,,,Date of Submission for EC: 06 Jan 2023 ,Date of Ec Granted : 18 Jan 2023,Non-Coal Mining,SUNIL MANDAL,EC Granted
SIA/JH/MIN/256005/2022,EC/SEIAA/2021-22/2522/2021,Jharkhand,Hazaribag,Chauparan,Date of Submission for EC: 23 Feb 2022 ,Date of Ec Granted : 21 Apr 2022,Non-Coal Mining,KAILASH YADAV,EC Granted
SIA/JH/MIN/288248/2022,EC/SEIAA/2022-23/2636/2022,Jharkhand,East Singhbhum,No Data,Date of Submission for EC: 17 Aug 2022 ,Date of Ec Granted : 09 Sep 2022,Non-Coal Mining,ASHIS MAITY,EC Granted
SIA/JH/MIN/287927/2022,EC/SEIAA/2022-23/2637/2022,Jharkhand,Ranchi,Angara,Date of Submission for EC: 23 Aug 2022 ,Date of Ec Granted : 09 Sep 2022,Non-Coal Mining, DAMODAR ENTERPRISES,EC Granted
SIA/JH/MIN/75798/2018,,Jharkhand,Dhanbad,Baghmara-Cum-Katras,Date of Submission for TOR: ,Date of Submission for EC: 22 Sep 2018 ,Non-Coal Mining,JHARKHAND STATE MINERAL DEVELOPMENT CORPORATION,Delisted
SIA/JH/MIS/19664/2017,,Jharkhand,Dhanbad,Jharia-Cum-Jorapokhar-Cum-Sindri,Date of Submission for TOR: ,Date of Submission for EC: 13 Jul 2018 ,INFRA-2,MEDICARE ENVIRONMENTAL MANAGEMENT PVT LTD,Delisted
SIA/JH/MIN/429081/2023,EC/SEIAA/2023-24/2838/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 14 Jun 2023,Non-Coal Mining,SANJAY RAY,EC Granted
SIA/JH/MIN/63927/2017,EC/SEIAA/2016-17/2025/2017,Jharkhand,Jamtara,Jamtara,Date of Submission for EC: 10 Aug 2017 ,Date of Ec Granted : 05 Jun 2018,Non-Coal Mining,OVERSEAS MIN TECH CONSULTANTS,EC Granted
SIA/JH/MIN/270429/2022,EC/SEIAA/2022-23/2576/2022,Jharkhand,Gumla,Gumla,Date of Submission for EC: 19 May 2022 ,Date of Ec Granted : 12 Aug 2022,Non-Coal Mining,HEMANT OHDAR,EC Granted
SIA/JH/MIN/411957/2023,EC/SEIAA/2022-23/2709/2023,Jharkhand,,,Date of Submission for EC: 17 Jan 2023 ,Date of Ec Granted : 08 Feb 2023,Non-Coal Mining,CHITTA DAS,EC Granted
SIA/JH/MIN/68195/2017,,Jharkhand,Bokaro,Chandankiyari,Date of Submission for TOR: ,Date of Submission for EC: 09 Sep 2017 ,Non-Coal Mining,MS OM KALANI,Delisted
SIA/JH/MIN/42307/2019,EC/SEIAA/2018-19/2174/2019,Jharkhand,Sahibganj,Rajmahal,Date of Submission for EC: 05 Sep 2019 ,Date of Ec Granted : 26 Oct 2019,Non-Coal Mining,HATHIDARI STONE DEPOSIT,EC Granted
SIA/JH/MIN/432342/2023,EC/SEIAA/2023-24/2855/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 12 Jun 2023 ,Non-Coal Mining,RADHA SOREN,Under examination of SEIAA after SEAC
SIA/JH/MIN/433134/2023,EC/SEIAA/2023-24/2871/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,VIKRAM SINGH,Under examination of SEIAA after SEAC
SIA/JH/MIN/433291/2023,EC/SEIAA2023-24/2858/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,RANDHIR PATHAK,Under examination of SEIAA after SEAC
SIA/JH/MIN/63927/2017,EC/SEIAA/2016-17/2025/2017,Jharkhand,Jamtara,Jamtara,Date of Submission for EC: 10 Aug 2017 ,Date of Ec Granted : 05 Jun 2018,Non-Coal Mining,OVERSEAS MIN TECH CONSULTANTS,EC Granted
SIA/JH/MIN/75798/2018,,Jharkhand,Dhanbad,Baghmara-Cum-Katras,Date of Submission for TOR: ,Date of Submission for EC: 22 Sep 2018 ,Non-Coal Mining,JHARKHAND STATE MINERAL DEVELOPMENT CORPORATION,Delisted
SIA/JH/MIS/19664/2017,,Jharkhand,Dhanbad,Jharia-Cum-Jorapokhar-Cum-Sindri,Date of Submission for TOR: ,Date of Submission for EC: 13 Jul 2018 ,INFRA-2,MEDICARE ENVIRONMENTAL MANAGEMENT PVT LTD,Delisted
SIA/JH/MIN/270429/2022,EC/SEIAA/2022-23/2576/2022,Jharkhand,Gumla,Gumla,Date of Submission for EC: 19 May 2022 ,Date of Ec Granted : 12 Aug 2022,Non-Coal Mining,HEMANT OHDAR,EC Granted
SIA/JH/MIN/34691/2015,,Jharkhand,Gumla,Verno,Date of Submission for TOR: ,Date of Submission for EC: 22 Jun 2018 ,Non-Coal Mining,MS CRYSTAL CONSULTANTS,WithdrawEC
SIA/JH/MIN/286719/2022,EC/SEIAA/2022-23/2627/2022,Jharkhand,Seraikela Kharsawan,Kharsawan,Date of Submission for EC: 09 Aug 2022 ,Date of Ec Granted : 09 Sep 2022,Non-Coal Mining,ABHISHEK AGARWAL,EC Granted
SIA/JH/MIS/287714/2022,EC/SEIAA/2022-23/2575/2022,Jharkhand,Ranchi,Kanke,Date of Submission for EC: 17 Aug 2022 ,Date of Ec Granted : 10 Jan 2023,INFRA-2,CHANDAN SINGH,EC Granted
SIA/JH/MIN/408681/2022,EC/SEIAA/2022-23/2692/2023,Jharkhand,,,Date of Submission for EC: 18 Jan 2023 ,Date of Ec Granted : 08 Feb 2023,Non-Coal Mining,CHHOTELAL MAHTO,EC Granted
SIA/JH/MIN/429994/2023,EC/SEIAA2023-24/2857/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,SHATRUGHAN MANDAL,Under examination of SEIAA after SEAC
SIA/JH/MIN/429525/2023,EC/SEIAA/2023-24/2823/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 19 Jun 2023,Non-Coal Mining,PANKAJ SINGH,EC Granted
SIA/JH/MIN/429266/2023,EC/SEIAA/2023-24/2833/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 14 Jun 2023,Non-Coal Mining,MOHAN JAIN,EC Granted
SIA/JH/MIN/34806/2019,,Jharkhand,Ranchi,Namkum,Date of Submission for TOR: ,Date of Submission for EC: 15 Apr 2019 ,Non-Coal Mining,MSS ANIL BRICKS,Delisted
SIA/JH/MIN/227361/2021,,Jharkhand,Giridih,Gawan,Date of Submission for TOR: ,Date of Submission for EC: 02 Sep 2021 ,Non-Coal Mining,VISION EARTH CONSULTANCY,WithdrawEC
SIA/JH/MIN/188910/2020,,Jharkhand,Simdega,Kolebira,Date of Submission for TOR: ,Date of Submission for EC: 04 Feb 2021 ,Non-Coal Mining,SUNITA DEVI STONE MINES,Delisted
SIA/JH/MIN/224160/2021,EC/SEIAA/2021-22/2400/2021,Jharkhand,Pakaur,Maheshpur,Date of Submission for EC: 27 Aug 2021 ,Date of Ec Granted : 23 Sep 2021,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
SIA/JH/MIN/73827/2018,EC/SEIAA/2018-19/2073/2018,Jharkhand,Garhwa,Majhiaon,Date of Submission for EC: 17 May 2018 ,Date of Ec Granted : 31 Aug 2018,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
SIA/JH/MIN/43173/2019,EC/SEIAA/2018-19/2177/2019,Jharkhand,Dumka,Shikaripara,Date of Submission for EC: 20 Sep 2019 ,Date of Ec Granted : 26 Oct 2019,Non-Coal Mining,MS PRAGATI INFRA  SHILPE PANDEY,EC Granted
SIA/JH/MIN/44070/2019,,Jharkhand,Giridih,Gande,Date of Submission for TOR: ,Date of Submission for EC: 02 Oct 2019 ,Non-Coal Mining,M/S GALY BRICKS,Delisted
SIA/JH/MIN/44229/2018,EC/SEIAA/2018-19/2079/2019,Jharkhand,Gumla,Sisai,Date of Submission for EC: 21 Oct 2019 ,Date of Ec Granted : 08 Nov 2019,Non-Coal Mining,MS CRYSTAL CONSULTANTS,EC Granted
SIA/JH/MIN/228779/2021,EC/SEIAA/2021-22/2433/2021,Jharkhand,Pakaur,Hiranpur,Date of Submission for EC: 11 Sep 2021 ,Date of Ec Granted : 23 Sep 2021,Non-Coal Mining,ZIAUL RAHMAN,EC Granted
SIA/JH/MIN/73890/2018,,Jharkhand,Lohardaga,Kuru,Date of Submission for TOR: ,Date of Submission for EC: 02 Apr 2018 ,Non-Coal Mining,CRYSTAL CONSULTANTS,Delisted
SIA/JH/MIN/288510/2022,EC/SEIAA/2022-23/2639/2022,Jharkhand,Giridih,Dhanwar,Date of Submission for EC: 23 Aug 2022 ,Date of Ec Granted : 09 Sep 2022,Non-Coal Mining,SIDDHARTH JHANJHRI,EC Granted
SIA/JH/MIN/409404/2022,EC/SEIAA/2022-23/2443/2022,Jharkhand,,,Date of Submission for EC: 11 Dec 2022 ,Date of Ec Granted : 19 Jan 2023,Non-Coal Mining,M/S   LUTFAL    STONE    AND   GRANITE,EC Granted
SIA/JH/INFRA2/431687/2023,EC/SEIAA/2023-24/2771/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 13 Jun 2023 ,INFRA-2, VIDHI DEVELOPERS PRIVATE LIMITED,Under examination of SEIAA after SEAC
SIA/JH/MIN/409271/2022,EC/SEIAA/2022-23/2689/2022,Jharkhand,,,Date of Submission for EC: 07 Dec 2022 ,Date of Ec Granted : 19 Jan 2023,Non-Coal Mining,ABHISHEK ANAND,EC Granted
SIA/JH/NCP/75825/2018,EC/SEIAA/2018-19/2102/2018,Jharkhand,Seraikela Kharsawan,Adityapur,Date of Submission for EC: 23 Apr 2019 ,Date of Ec Granted : 02 Aug 2019,INFRA-1,ASHIANA HOUSING LIMITED,EC Granted
SIA/JH/MIN/214796/2021,EC/SEIAA/2021-22/2343/2021,Jharkhand,Giridih,Dumri,Date of Submission for EC: 17 Jun 2021 ,Date of Ec Granted : 15 Jul 2021,Non-Coal Mining,M/S SHUBHAM ENGINEERING STONE COMPANY,EC Granted
SIA/JH/MIN/215166/2021,EC/SEIAA/2021-22/2392/2021,Jharkhand,Palamu,Bishrampur,Date of Submission for EC: 29 Jul 2021 ,Date of Ec Granted : 14 Aug 2021,Non-Coal Mining,NARAYANI STONE & MORUM MINE AND CRUSHER,EC Granted
SIA/JH/MIN/215182/2021,,Jharkhand,Latehar,Latehar,Date of Submission for TOR: ,Date of Submission for EC: 15 Jun 2021 ,Non-Coal Mining,MD AZAD,Delisted
SIA/JH/MIN/404509/2022,EC/SEIAA/2022-23/2703/2023,Jharkhand,Ranchi,,Date of Submission for EC: 17 Jan 2023 ,Date of Ec Granted : 08 Feb 2023,Non-Coal Mining,RAM SAHU,EC Granted
SIA/JH/IND2/20600/2016,EC/SEIAA/2014-15//2015,Jharkhand,Bokaro,Chas,Date of Submission for EC: 11 Jan 2018 ,Date of Ec Granted : 10 Dec 2018,Industrial Projects - 2,MR RAMANA KUMAR DEEPALA,EC Granted
SIA/JH/MIN/255809/2022,EC/SEIAA/2021-22/2493/2021,Jharkhand,Pakaur,Maheshpur,Date of Submission for EC: 23 Feb 2022 ,Date of Ec Granted : 21 Apr 2022,Non-Coal Mining,ALISA BEGAM,EC Granted
SIA/JH/MIN/43887/2019,EC/SEIAA/2018-19/2196/2019,Jharkhand,Sahibganj,Mandro,Date of Submission for EC: 29 Sep 2019 ,Date of Ec Granted : 04 Nov 2019,Non-Coal Mining,BELBHADRI STONE DEPOSIT MS PAHARIYA STONE WORKS,EC Granted
SIA/JH/MIN/250838/2022,EC/SEIAA/2021-22/2468/2021,Jharkhand,Sahibganj,Mandro,Date of Submission for EC: 25 Feb 2022 ,Date of Ec Granted : 21 Apr 2022,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
SIA/JH/MIN/433285/2023,EC/SEIAA2023-24/2866/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,RANDHIR PATHAK,Under examination of SEIAA after SEAC
SIA/JH/MIS/286732/2022,EC/SEIAA/2022-23/2567/2022,Jharkhand,Ramgarh,No Data,Date of Submission for EC: 17 Aug 2022 ,Date of Ec Granted : 20 Sep 2022,INFRA-2,ALOK SARAWGI,EC Granted
SIA/JH/INFRA2/408944/2022,EC/SEIAA/2022-23/2679/2022,Jharkhand,,,Date of Submission for EC: 05 Dec 2022 ,Date of Ec Granted : 31 Mar 2023,INFRA-2, SHANTI HARI REALTY PRIVATE LIMITED,EC Granted
SIA/JH/MIN/408772/2022,EC/SEIAA/2022-23/2751/2023,Jharkhand,,,Date of Submission for EC: 19 Feb 2023 ,Date of Ec Granted : 31 Mar 2023,Non-Coal Mining,KAILASH VERMA,EC Granted
SIA/JH/MIN/409405/2022,EC/SEIAA/2022-23/2442/2022,Jharkhand,,,Date of Submission for EC: 11 Dec 2022 ,Date of Ec Granted : 19 Jan 2023,Non-Coal Mining,M/S   LUTFAL    STONE    AND   GRANITE,EC Granted
SIA/JH/IND1/409527/2022,,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 06 Dec 2022 ,Industrial Projects - 1,SHALVI AGARWAL,Query raised by SEIAA and pending at PP
SIA/JH/MIN/228060/2021,,Jharkhand,Chatra,Hunterganj,Date of Submission for TOR: ,Date of Submission for EC: 08 Sep 2021 ,Non-Coal Mining,RANO STONE MINE OF M/S JAI SHANKAR STONE MINES,WithdrawEC
SIA/JH/MIN/432944/2023,EC/SEIAA2023-24/2864/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,BINOD SINGH,Deferred by SEAC
SIA/JH/MIN/32519/2015,EC/SEIAA/2015-16/1583/2015,Jharkhand,Hazaribag,Hazaribag,Date of Submission for EC: 05 Nov 2015 ,Date of Ec Granted : 15 Dec 2015,Non-Coal Mining,MA TARNI NATURAL RESOURCES PVT LTD,EC Granted
SIA/JH/MIN/65723/2017,,Jharkhand,Pakaur,Hiranpur,Date of Submission for TOR: ,Date of Submission for EC: 27 Jun 2017 ,Non-Coal Mining,ASRAFUL SHEIKH,Delisted
SIA/JH/MIN/250225/2022,EC/SEIAA/2021-22/2530/2022,Jharkhand,Palamu,Daltonganj,Date of Submission for EC: 19 Feb 2022 ,Date of Ec Granted : 22 Apr 2022,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
SIA/JH/MIN/407965/2022,EC/SEIAA/2022-23/2683/2022,Jharkhand,Giridih,,Date of Submission for EC: 16 Dec 2022 ,Date of Ec Granted : 19 Jan 2023,Non-Coal Mining,MOHAMMAD ALAM,EC Granted
SIA/JH/MIN/408866/2022,EC/SEIAA/2022-23/2684/2022,Jharkhand,,,Date of Submission for EC: 13 Dec 2022 ,Date of Ec Granted : 19 Jan 2023,Non-Coal Mining,SHATRUGHAN MANDAL,EC Granted
SIA/JH/MIN/408149/2022,EC/SEIAA/2022-23/2677/2022,Jharkhand,,,Date of Submission for EC: 09 Jan 2023 ,Date of Ec Granted : 18 Jan 2023,Non-Coal Mining, M/S AGR MINERAL,EC Granted
SIA/JH/MIN/42232/2019,EC/SEIAA/2018-19/2187/2019,Jharkhand,Pakaur,Pakaur,Date of Submission for EC: 23 Sep 2019 ,Date of Ec Granted : 26 Oct 2019,Non-Coal Mining,MS SOURA CONSTRUCTIONS PRIVATE LIMITED  SOURAJIT DUTTA,EC Granted
SIA/JH/MIN/404135/2022,EC/SEIAA/2022-23/2660/2022,Jharkhand,,,Date of Submission for EC: 01 Nov 2022 ,Date of Ec Granted : 10 Jan 2023,Non-Coal Mining,UMLESH OJHA,EC Granted
SIA/JH/MIN/66085/2017,,Jharkhand,Sahibganj,Mandro,Date of Submission for TOR: ,Date of Submission for EC: 30 Nov 2017 ,Non-Coal Mining,O P STONE WORKS,Delisted
SIA/JH/MIN/43245/2019,EC/SEIAA/2018-19/2176/2019,Jharkhand,Dumka,Shikaripara,Date of Submission for EC: 20 Sep 2019 ,Date of Ec Granted : 26 Oct 2019,Non-Coal Mining,MS MANMODE MINERALS PVT LTD      SHRI NILU MARIYA AND PARTNER,EC Granted
SIA/JH/MIN/202209/2021,EC/SEIAA/2021-22/2345/2021,Jharkhand,Deoghar,Karon,Date of Submission for EC: 16 Jun 2021 ,Date of Ec Granted : 14 Jul 2021,Non-Coal Mining,HIRALAL MANDAL,EC Granted
SIA/JH/MIS/290266/2022,EC/SEIAA/2022-23/2642/2022,Jharkhand,,,Date of Submission for EC: 20 Sep 2022 ,Date of Ec Granted : 11 Nov 2022,INFRA-2,M/S RUKMANI PROPERTY PROJECT PVT. LTD,EC Granted
SIA/JH/CMIN/10903/2014,EC/SEIAA/2014-15/460/2014,Jharkhand,Palamu,Padwa,Date of Submission for EC: 05 Apr 2016 ,Date of Ec Granted : 14 Feb 2019,Coal Mining,CENTRAL COALFIELDS LIMITED,EC Granted
SIA/JH/IND/19606/2014,EC/SEIAA/2014-15/569/2014,Jharkhand,Giridih,Giridih,Date of Submission for EC: 27 Jul 2017 ,Date of Ec Granted : 13 Dec 2018,Industrial Projects - 1,MONGIA STEEL LIMITED,EC Granted
SIA/JH/MIN/190325/2020,EC/SEIAA/2020-21/2292/2020,Jharkhand,Pakaur,Maheshpur,Date of Submission for EC: 04 Jan 2021 ,Date of Ec Granted : 15 Jan 2021,Non-Coal Mining,SIRAMGARYA STONE MINE OF M/S DATA BABA STONE WORKS,EC Granted
SIA/JH/INFRA2/403440/2022,EC/SEIAA/2022-23/2657/2022,Jharkhand,Ranchi,,Date of Submission for EC: 06 Jan 2023 ,Date of Ec Granted : 10 Jan 2023,INFRA-2, SARSWATI CONSULTANCY AND CONSTRUCTION,EC Granted
SIA/JH/MIN/425210/2023,EC/SEIAA/2023-24/2805/2023,Jharkhand,,,Date of Submission for EC: 12 Apr 2023 ,Date of Ec Granted : 04 May 2023,Non-Coal Mining,ISHAQUE SHAIKH,EC Granted
SIA/JH/MIN/425543/2023,EC/SEIAA/2023-24/2803/2023,Jharkhand,,,Date of Submission for EC: 12 Apr 2023 ,Date of Ec Granted : 04 May 2023,Non-Coal Mining,SHIVAYOGI BALIKAI,EC Granted
SIA/JH/MIN/32847/2015,,Jharkhand,Sahibganj,Pathna,Date of Submission for TOR: ,Date of Submission for EC: 22 Jun 2018 ,Non-Coal Mining,MS CRYSTAL CONSULTANTS,WithdrawEC
SIA/JH/MIN/193278/2021,EC/SEIAA/2020-21/2306/2021,Jharkhand,Pakaur,Hiranpur,Date of Submission for EC: 17 Jan 2021 ,Date of Ec Granted : 27 Jan 2021,Non-Coal Mining,M/S AKMAL & BROTHERS,EC Granted
SIA/JH/MIN/213744/2021,EC/SEIAA/2021-22/2359/2021,Jharkhand,Dhanbad,Baliapur,Date of Submission for EC: 18 Jun 2021 ,Date of Ec Granted : 15 Jul 2021,Non-Coal Mining,"M/S MAN MOHAN GROVER, MOUZA- SALPATRA",EC Granted
SIA/JH/MIN/256005/2022,EC/SEIAA/2021-22/2522/2021,Jharkhand,Hazaribag,Chauparan,Date of Submission for EC: 23 Feb 2022 ,Date of Ec Granted : 21 Apr 2022,Non-Coal Mining,KAILASH YADAV,EC Granted
SIA/JH/MIN/428000/2023,EC/SEIAA/2023-24/2816/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 19 Jun 2023,Non-Coal Mining,EKLAVAY KUMAR,EC Granted
SIA/JH/MIN/243549/2021,EC/SEIAA/2021-22/2546/2022,Jharkhand,Sahibganj,Rajmahal,Date of Submission for EC: 21 Feb 2022 ,Date of Ec Granted : 22 Apr 2022,Non-Coal Mining,NIRMAL JHUNJHUNWALA STONE MINES,EC Granted
SIA/JH/MIN/282011/2022,EC/SEIAA/2022-23/2615/2022,Jharkhand,Deoghar,Palojori,Date of Submission for TOR: ,Date of Submission for EC: 13 Jul 2022 ,Non-Coal Mining,M/S VIVEKA NAND RAY & MD. SARFARAZ ANSARI,Delisted
SIA/JH/MIN/425734/2023,EC/SEIAA/2023-24/2801/2023,Jharkhand,,,Date of Submission for EC: 12 Apr 2023 ,Date of Ec Granted : 04 May 2023,Non-Coal Mining,SHIV SANGAI,EC Granted
SIA/JH/MIN/187650/2020,EC/SEIAA/2020-21/2280/2020,Jharkhand,Palamu,Patan,Date of Submission for EC: 24 Dec 2020 ,Date of Ec Granted : 15 Jan 2021,Non-Coal Mining,M/S N.B BRICKS,EC Granted
SIA/JH/MIN/187763/2020,,Jharkhand,Simdega,Simdega,Date of Submission for TOR: ,Date of Submission for EC: 13 Dec 2020 ,Non-Coal Mining,M/S KKK BRICKS,Delisted
